system:index,Date,Elevation,Month,NDVI,NDWI,Rainfall,Slope,VH,VV,Year,latitude,longitude,.geo
5_83,2022-06-01,1675,6,0.7206881642341614,-0.6743409633636475,106.79857921600342,14.974435806274414,-13.086434870228171,-7.544183965579293,2022,11.324677780904027,76.73629702244041,"{""type"":""Point"",""coordinates"":[76.73629702244041,11.324677780904027]}"
5_84,2022-06-01,2398,6,0.581471860408783,-0.5820222496986389,237.4911699295044,21.2269287109375,-15.466035618995155,-8.596361146306073,2022,11.284841738716171,76.5709340380557,"{""type"":""Point"",""coordinates"":[76.5709340380557,11.284841738716171]}"
5_85,2022-06-01,721,6,0.850395917892456,-0.7635494470596313,303.0226044654846,16.38309097290039,-10.360225703493368,-4.71408681685411,2022,11.093901066826929,76.61317602142762,"{""type"":""Point"",""coordinates"":[76.61317602142762,11.093901066826929]}"
5_86,2022-06-01,1040,6,0.7921528816223145,-0.7098450660705566,117.23469614982605,10.139037132263184,-13.771147353242386,-9.340092581478244,2022,11.512059003950666,76.73160891176751,"{""type"":""Point"",""coordinates"":[76.73160891176751,11.512059003950666]}"
5_87,2022-06-01,794,6,0.7552356719970703,-0.6724592447280884,88.2094099521637,12.735837936401367,-15.582708908462223,-9.319747432542783,2022,11.26316407195606,76.84296367135961,"{""type"":""Point"",""coordinates"":[76.84296367135961,11.26316407195606]}"
5_88,2022-06-01,307,6,0.4987778961658478,-0.48276326060295105,83.58414030075073,3.3824143409729004,-16.691217341843707,-7.337419867437308,2022,10.846958181791916,76.95434338934594,"{""type"":""Point"",""coordinates"":[76.95434338934594,10.846958181791916]}"
5_89,2022-06-01,1343,6,0.7267172336578369,-0.6644973754882812,141.14110040664673,41.332008361816406,-19.762597781173827,-14.000373890605598,2022,11.51409056923826,76.65691908342686,"{""type"":""Point"",""coordinates"":[76.65691908342686,11.51409056923826]}"
5_90,2022-06-01,101,6,0.6411569118499756,-0.6390478014945984,519.0535984039307,7.511133670806885,-12.559560893803408,-3.52503642225862,2022,10.829317001711798,76.49811978458382,"{""type"":""Point"",""coordinates"":[76.49811978458382,10.829317001711798]}"
5_91,2022-06-01,977,6,0.7358323931694031,-0.6822685599327087,117.23469614982605,4.15773344039917,-14.92077443050232,-8.202419677379886,2022,11.51560409106237,76.71162895835033,"{""type"":""Point"",""coordinates"":[76.71162895835033,11.51560409106237]}"
5_92,2022-06-01,1063,6,0.8482509255409241,-0.7628816962242126,284.8575325012207,33.492103576660156,-9.938507744592494,-2.431616717781842,2022,11.316554938419122,76.49934937033707,"{""type"":""Point"",""coordinates"":[76.49934937033707,11.316554938419122]}"
5_93,2022-06-01,1022,6,0.750259518623352,-0.6536259651184082,173.6684970855713,32.35188674926758,-13.051350409067275,-7.5426633049350675,2022,11.228334533848031,76.69726162444252,"{""type"":""Point"",""coordinates"":[76.69726162444252,11.228334533848031]}"
5_94,2022-06-01,514,6,0.6003606915473938,-0.5976287126541138,283.0161156654358,6.745889663696289,-14.538089088989736,-8.399715305325426,2022,11.129273406251457,76.63652001107656,"{""type"":""Point"",""coordinates"":[76.63652001107656,11.129273406251457]}"
5_95,2022-06-01,338,6,0.5082753896713257,-0.5203385353088379,66.0926319360733,3.704791784286499,-14.053439941237558,-9.178717714674873,2022,10.877824823664183,76.97686672413707,"{""type"":""Point"",""coordinates"":[76.97686672413707,10.877824823664183]}"
5_96,2022-06-01,2322,6,0.507576584815979,-0.5861140489578247,115.31354784965515,21.9032039642334,-18.7963994042768,-10.584157664866256,2022,11.421107814459013,76.71603750338734,"{""type"":""Point"",""coordinates"":[76.71603750338734,11.421107814459013]}"
5_97,2022-06-01,1874,6,0.41749507188796997,-0.5017535090446472,85.25712740421295,15.905029296875,-12.655447161847832,-4.086112251956449,2022,11.453758816201693,76.80289647237578,"{""type"":""Point"",""coordinates"":[76.80289647237578,11.453758816201693]}"
5_98,2022-06-01,201,6,0.513482928276062,-0.5059196352958679,162.8780436515808,2.1032416820526123,-19.439995011510824,-13.391653221907823,2022,10.849960061694933,76.85169161238926,"{""type"":""Point"",""coordinates"":[76.85169161238926,10.849960061694933]}"
5_99,2022-06-01,2017,6,0.4304169714450836,-0.370685875415802,357.91395568847656,16.34340476989746,-16.19798900043836,-10.484327780483294,2022,11.192800328964449,76.52195532650862,"{""type"":""Point"",""coordinates"":[76.52195532650862,11.192800328964449]}"
5_100,2022-06-01,169,6,0.30828508734703064,-0.2870084345340729,253.52596044540405,11.243256568908691,-13.875361144606792,-6.552314577167601,2022,10.864013684573683,76.70675491302572,"{""type"":""Point"",""coordinates"":[76.70675491302572,10.864013684573683]}"
5_101,2022-06-01,347,6,0.5511347055435181,-0.5532364249229431,21.334620416164398,1.32437002658844,-16.3189710640938,-8.486545397327392,2022,11.260540060504201,76.98878426048346,"{""type"":""Point"",""coordinates"":[76.98878426048346,11.260540060504201]}"
5_102,2022-06-01,1758,6,0.5232994556427002,-0.5579700469970703,121.62938785552979,5.421342849731445,-15.522769918449848,-7.32040019441596,2022,11.476594719098173,76.75488985138396,"{""type"":""Point"",""coordinates"":[76.75488985138396,11.476594719098173]}"
5_103,2022-06-01,1364,6,0.1972692906856537,-0.2032460719347,264.42352533340454,22.78948402404785,-20.843480823036717,-12.758316305462925,2022,11.004623648471922,76.68745220458082,"{""type"":""Point"",""coordinates"":[76.68745220458082,11.004623648471922]}"
5_104,2022-06-01,819,6,0.8177549242973328,-0.7270423769950867,88.2094099521637,37.20987319946289,-13.644265191595759,-6.300678133746307,2022,11.287602295607696,76.82688315149865,"{""type"":""Point"",""coordinates"":[76.82688315149865,11.287602295607696]}"
5_105,2022-06-01,382,6,0.3608052134513855,-0.44021281599998474,22.50686377286911,2.9818012714385986,-23.092906261326,-15.222292603943783,2022,11.222911360120989,76.99087420153086,"{""type"":""Point"",""coordinates"":[76.99087420153086,11.222911360120989]}"
5_106,2022-06-01,371,6,0.47073930501937866,-0.5254513621330261,22.50686377286911,2.981811761856079,-20.82589718900242,-14.548411219289845,2022,11.22391963904734,76.96578370444313,"{""type"":""Point"",""coordinates"":[76.96578370444313,11.22391963904734]}"
5_107,2022-06-01,1545,6,0.6091774702072144,-0.3617532551288605,316.4020028114319,19.621784210205078,-14.24508099065709,-6.437039103362137,2022,10.956942306482805,76.60669158346325,"{""type"":""Point"",""coordinates"":[76.60669158346325,10.956942306482805]}"
5_108,2022-06-01,1527,6,0.6716038584709167,-0.6159046292304993,295.0087652206421,29.066299438476562,-8.007021148973177,-4.392440628477744,2022,11.19503349044799,76.578899326879,"{""type"":""Point"",""coordinates"":[76.578899326879,11.19503349044799]}"
5_109,2022-06-01,416,6,0.19201713800430298,-0.23186196386814117,55.25495719909668,0.9274099469184875,-14.156514811838836,-9.676117970679472,2022,11.028590660962273,76.97494079273763,"{""type"":""Point"",""coordinates"":[76.97494079273763,11.028590660962273]}"
5_110,2022-06-01,492,6,0.6533442735671997,-0.5959352254867554,289.53573179244995,6.464860916137695,-15.884730033398338,-5.766759125480135,2022,10.942868867713836,76.69604049956445,"{""type"":""Point"",""coordinates"":[76.69604049956445,10.942868867713836]}"
5_111,2022-06-01,646,6,0.6142321825027466,-0.5457841157913208,211.10256242752075,16.301116943359375,-14.085977946408573,-9.095546326954299,2022,11.020917182155806,76.75131528194856,"{""type"":""Point"",""coordinates"":[76.75131528194856,11.020917182155806]}"
5_112,2022-06-01,1165,6,0.1652929186820984,-0.13447976112365723,264.42352533340454,27.88897132873535,-18.50129399756981,-11.102765577102307,2022,11.009197489679819,76.682203889464,"{""type"":""Point"",""coordinates"":[76.682203889464,11.009197489679819]}"
5_113,2022-06-01,87,6,0.66409832239151,-0.5862300992012024,443.6774320602417,2.9795968532562256,-13.860702566726795,-5.469498397007219,2022,10.983543582124078,76.50992721003865,"{""type"":""Point"",""coordinates"":[76.50992721003865,10.983543582124078]}"
5_114,2022-06-01,593,6,0.08214092999696732,-0.08670996874570847,379.3501205444336,29.558513641357422,-17.395526015090276,-8.536516640516448,2022,10.98010375678686,76.59918542571373,"{""type"":""Point"",""coordinates"":[76.59918542571373,10.98010375678686]}"
5_115,2022-06-01,452,6,0.4223909378051758,-0.45668378472328186,59.52747285366058,2.9800784587860107,-15.865600414549487,-9.700464365104992,2022,11.03642336347456,76.90002926955006,"{""type"":""Point"",""coordinates"":[76.90002926955006,11.03642336347456]}"
5_116,2022-06-01,1912,6,0.18012769520282745,-0.18508587777614594,288.9394998550415,22.868301391601562,-14.668093489627392,-8.233420183343567,2022,11.38460166336218,76.49979960387662,"{""type"":""Point"",""coordinates"":[76.49979960387662,11.38460166336218]}"
5_117,2022-06-01,2539,6,0.5986969470977783,-0.6371318697929382,237.4911699295044,7.897749423980713,-15.358119339394422,-10.136829964703864,2022,11.297352490975035,76.5536985885798,"{""type"":""Point"",""coordinates"":[76.5536985885798,11.297352490975035]}"
5_118,2022-06-01,897,6,0.13406778872013092,-0.14687538146972656,288.4307942390442,47.05951690673828,-24.952339099253855,-18.481938072306107,2022,10.84609203491771,76.77976063595264,"{""type"":""Point"",""coordinates"":[76.77976063595264,10.84609203491771]}"
5_119,2022-06-01,215,6,0.7600800395011902,-0.6562411785125732,204.12806510925293,8.576623916625977,-15.54892560285516,-7.742669326684492,2022,10.858762234409904,76.83376537018754,"{""type"":""Point"",""coordinates"":[76.83376537018754,10.858762234409904]}"
5_120,2022-06-01,425,6,0.4844212234020233,-0.546888530254364,102.58998727798462,3.704791784286499,-17.882640400378296,-11.202714528933571,2022,10.973587387183619,76.88881641792887,"{""type"":""Point"",""coordinates"":[76.88881641792887,10.973587387183619]}"
5_121,2022-06-01,866,6,0.01915103942155838,-0.029389100149273872,353.27936267852783,41.66720199584961,-18.33721955291513,-13.011172660309853,2022,11.009811864505362,76.59643854034992,"{""type"":""Point"",""coordinates"":[76.59643854034992,11.009811864505362]}"
5_122,2022-06-01,547,6,0.8023250102996826,-0.7218279838562012,225.4076328277588,14.771846771240234,-10.350400584058153,-7.177341586746294,2022,10.966939858155518,76.71620220989817,"{""type"":""Point"",""coordinates"":[76.71620220989817,10.966939858155518]}"
5_123,2022-06-01,512,6,0.7720116376876831,-0.689716637134552,102.3981351852417,7.979544639587402,-15.615186140716125,-9.312930858654665,2022,11.230638204909539,76.82019972458662,"{""type"":""Point"",""coordinates"":[76.82019972458662,11.230638204909539]}"
5_124,2022-06-01,92,6,0.793594241142273,-0.7122710347175598,475.1823673248291,7.976434707641602,-14.49988664218915,-7.241795624746588,2022,10.896279829377923,76.52580672955742,"{""type"":""Point"",""coordinates"":[76.52580672955742,10.896279829377923]}"
5_125,2022-06-01,911,6,0.8102863430976868,-0.6927554607391357,211.10256242752075,16.74580955505371,-17.507374650978075,-9.111155190626022,2022,11.044405342176328,76.77287169127356,"{""type"":""Point"",""coordinates"":[76.77287169127356,11.044405342176328]}"
5_126,2022-06-01,2271,6,0.5637661814689636,-0.5882334113121033,115.31354784965515,17.404870986938477,-16.83042073338505,-9.949270949328348,2022,11.418621730202885,76.70715327533513,"{""type"":""Point"",""coordinates"":[76.70715327533513,11.418621730202885]}"
5_127,2022-06-01,1564,6,0.40140509605407715,-0.40059980750083923,11.988757960498333,18.361557006835938,-11.771505676800647,-5.618527019035828,2022,11.448403354876996,76.96319583743254,"{""type"":""Point"",""coordinates"":[76.96319583743254,11.448403354876996]}"
5_128,2022-06-01,2147,6,0.7186731696128845,-0.6802830696105957,140.32017421722412,9.208102226257324,-17.579629940249024,-9.534235898853947,2022,11.38938881773642,76.65342223785021,"{""type"":""Point"",""coordinates"":[76.65342223785021,11.38938881773642]}"
5_129,2022-06-01,1332,6,0.8430379033088684,-0.7726389169692993,26.923147976398468,23.10338020324707,-17.380081112410167,-10.904281714243062,2022,11.401236636915707,76.92242480604288,"{""type"":""Point"",""coordinates"":[76.92242480604288,11.401236636915707]}"
5_130,2022-06-01,442,6,0.787473201751709,-0.6790763735771179,133.1351923942566,8.029208183288574,-12.534995555281705,-6.924486356926963,2022,11.237605678452105,76.77995714452723,"{""type"":""Point"",""coordinates"":[76.77995714452723,11.237605678452105]}"
5_131,2022-06-01,304,6,0.6172840595245361,-0.586922287940979,37.480602741241455,4.157090187072754,-15.27180041183627,-8.822036051308093,2022,11.301941523147235,76.92215910157273,"{""type"":""Point"",""coordinates"":[76.92215910157273,11.301941523147235]}"
5_132,2022-06-01,1891,6,0.7228497266769409,-0.6709909439086914,174.95712018013,3.7775139808654785,-17.34822954706271,-11.020042111804367,2022,11.276715465389051,76.61612986455988,"{""type"":""Point"",""coordinates"":[76.61612986455988,11.276715465389051]}"
5_133,2022-06-01,594,6,0.6260387301445007,-0.6047053933143616,107.58602643013,6.591961860656738,-13.91506385408757,-11.713487866423776,2022,11.103689451024724,76.8599209546439,"{""type"":""Point"",""coordinates"":[76.8599209546439,11.103689451024724]}"
5_134,2022-06-01,451,6,0.48308125138282776,-0.49443453550338745,59.52747285366058,0.0,-11.702600108072886,-8.112454431116676,2022,11.037023708063867,76.92704101060919,"{""type"":""Point"",""coordinates"":[76.92704101060919,11.037023708063867]}"
5_135,2022-06-01,1335,6,0.8134886026382446,-0.724607527256012,173.6684970855713,15.579575538635254,-16.562107166002566,-10.465451925617257,2022,11.237872152094546,76.67326765342554,"{""type"":""Point"",""coordinates"":[76.67326765342554,11.237872152094546]}"
5_136,2022-06-01,479,6,0.38103365898132324,-0.47254326939582825,112.19292688369751,3.384018659591675,-19.21200803617095,-15.277076456575179,2022,11.048049341651845,76.88694909822155,"{""type"":""Point"",""coordinates"":[76.88694909822155,11.048049341651845]}"
5_137,2022-06-01,1374,6,0.8429224491119385,-0.7545152902603149,233.84789848327637,34.55547332763672,-21.29306703858195,-14.622441815956444,2022,11.499250213044945,76.52602341705474,"{""type"":""Point"",""coordinates"":[76.52602341705474,11.499250213044945]}"
5_138,2022-06-01,388,6,0.6634659767150879,-0.6092551350593567,72.47950148582458,0.9455629587173462,-14.794800784222135,-8.52845272934504,2022,11.246093200549911,76.85328098479617,"{""type"":""Point"",""coordinates"":[76.85328098479617,11.246093200549911]}"
5_139,2022-06-01,916,6,0.6723171472549438,-0.4570649266242981,279.2866702079773,21.838653564453125,-21.14698122271043,-13.843429618166747,2022,10.973791196007994,76.65056652011742,"{""type"":""Point"",""coordinates"":[76.65056652011742,10.973791196007994]}"
5_140,2022-06-01,1782,6,0.8104609251022339,-0.7309443950653076,106.79857921600342,20.713064193725586,-19.427815433400987,-12.958502528847553,2022,11.30910306849192,76.71012478948978,"{""type"":""Point"",""coordinates"":[76.71012478948978,11.30910306849192]}"
5_141,2022-06-01,559,6,0.4935305416584015,-0.5513063669204712,200.44295597076416,2.104808807373047,-17.972825280133527,-10.576380525154828,2022,11.122887533101864,76.74650973793672,"{""type"":""Point"",""coordinates"":[76.74650973793672,11.122887533101864]}"
5_142,2022-06-01,1123,6,0.4532812535762787,-0.4063688814640045,357.91395568847656,14.443241119384766,-14.998215570964327,-7.145347686920399,2022,11.164047502352789,76.51650360257877,"{""type"":""Point"",""coordinates"":[76.51650360257877,11.164047502352789]}"
5_143,2022-06-01,128,6,0.658375084400177,-0.48626646399497986,359.1579647064209,11.14625358581543,-15.507732967486893,-8.151244537444665,2022,10.861458234708588,76.64803314423988,"{""type"":""Point"",""coordinates"":[76.64803314423988,10.861458234708588]}"
5_144,2022-06-01,1881,6,0.7724781632423401,-0.6994626522064209,152.40125179290771,21.61260414123535,-11.795801126322683,-5.211836619668885,2022,11.296991117230162,76.67698311784655,"{""type"":""Point"",""coordinates"":[76.67698311784655,11.296991117230162]}"
5_145,2022-06-01,520,6,0.7987082004547119,-0.7139289379119873,263.1247239112854,12.19857406616211,-13.823563424228219,-5.329620593458905,2022,11.093633434426003,76.65548880350578,"{""type"":""Point"",""coordinates"":[76.65548880350578,11.093633434426003]}"
5_146,2022-06-01,973,6,0.5643500685691833,-0.5112023949623108,246.8141965866089,17.961475372314453,-13.987234515652059,-7.3683177220702465,2022,11.466106372776395,76.48206977161762,"{""type"":""Point"",""coordinates"":[76.48206977161762,11.466106372776395]}"
5_147,2022-06-01,1439,6,0.6893981099128723,-0.6379563808441162,173.6684970855713,31.649011611938477,-5.567649926762707,0.10842687196636723,2022,11.233723359146145,76.6552444694656,"{""type"":""Point"",""coordinates"":[76.6552444694656,11.233723359146145]}"
5_148,2022-06-01,318,6,0.5719729661941528,-0.5489192605018616,83.58414030075073,6.74099063873291,-13.556934141629803,-6.262134143516861,2022,10.819897538018877,76.98223767373219,"{""type"":""Point"",""coordinates"":[76.98223767373219,10.819897538018877]}"
5_149,2022-06-01,167,6,0.6996396780014038,-0.5309603810310364,222.890784740448,2.080599069595337,-17.165385939288363,-11.59297935677937,2022,10.833549491024144,76.81483312457011,"{""type"":""Point"",""coordinates"":[76.81483312457011,10.833549491024144]}"
5_150,2022-06-01,700,6,0.7719648480415344,-0.6496989130973816,232.76110219955444,28.643287658691406,-18.886620578739794,-14.195558485182538,2022,10.912936450918377,76.79919727518275,"{""type"":""Point"",""coordinates"":[76.79919727518275,10.912936450918377]}"
5_151,2022-06-01,1728,6,0.725536048412323,-0.6581056714057922,120.09357929229736,30.7147159576416,-15.352854681485082,-7.201039190547687,2022,11.276577521371394,76.71174275966682,"{""type"":""Point"",""coordinates"":[76.71174275966682,11.276577521371394]}"
5_152,2022-06-01,480,6,0.4236295223236084,-0.4831511378288269,173.08538341522217,4.8032965660095215,-12.900668810387522,-3.7494480734318887,2022,11.00928913804171,76.84915611454566,"{""type"":""Point"",""coordinates"":[76.84915611454566,11.00928913804171]}"
5_153,2022-06-01,298,6,0.4451621174812317,-0.48221641778945923,83.58414030075073,2.6452596187591553,-16.715278316411837,-11.211049802300135,2022,10.80948344379857,76.96658858188454,"{""type"":""Point"",""coordinates"":[76.96658858188454,10.80948344379857]}"
5_154,2022-06-01,342,6,0.7951171398162842,-0.6984725594520569,63.2291065454483,2.081237554550171,-14.541476894998809,-7.570813834041288,2022,11.271010357624984,76.89525467230641,"{""type"":""Point"",""coordinates"":[76.89525467230641,11.271010357624984]}"
5_155,2022-06-01,1878,6,0.7729563117027283,-0.7297150492668152,52.8643102645874,16.871307373046875,-13.221726070460404,-7.226243593269677,2022,11.486680906889234,76.8854610388876,"{""type"":""Point"",""coordinates"":[76.8854610388876,11.486680906889234]}"
5_156,2022-06-01,1243,6,0.6816741824150085,-0.6408089995384216,326.19694232940674,38.91282272338867,-8.18909901145312,1.5389466209093365,2022,11.131000756911858,76.5595033359164,"{""type"":""Point"",""coordinates"":[76.5595033359164,11.131000756911858]}"
5_157,2022-06-01,804,6,0.5155554413795471,-0.5221993327140808,232.76110219955444,29.92399024963379,-14.879166323460966,-10.127209042123951,2022,10.906677588903257,76.76749338879569,"{""type"":""Point"",""coordinates"":[76.76749338879569,10.906677588903257]}"
5_158,2022-06-01,426,6,0.3363053500652313,-0.386997789144516,47.509896755218506,2.0809173583984375,-11.303888087870213,-4.211147629923026,2022,11.053912649596686,76.98236390499773,"{""type"":""Point"",""coordinates"":[76.98236390499773,11.053912649596686]}"
5_159,2022-06-01,2173,6,0.8099814653396606,-0.714461624622345,199.42482709884644,14.158181190490723,-18.222806128085473,-13.100315497667411,2022,11.215046119984015,76.609504416312,"{""type"":""Point"",""coordinates"":[76.609504416312,11.215046119984015]}"
5_160,2022-06-01,986,6,0.7225131988525391,-0.6639487743377686,117.23469614982605,2.0816097259521484,-16.200214534993492,-8.220128379021862,2022,11.517233554378052,76.7138156887141,"{""type"":""Point"",""coordinates"":[76.7138156887141,11.517233554378052]}"
5_161,2022-06-01,758,6,0.8658481240272522,-0.751218318939209,284.8575325012207,17.96103858947754,-20.129378834410204,-13.753506254676442,2022,11.335546744508761,76.4592774886426,"{""type"":""Point"",""coordinates"":[76.4592774886426,11.335546744508761]}"
5_162,2022-06-01,129,6,0.8449864983558655,-0.7447426915168762,405.9411783218384,11.915721893310547,-16.88782407939038,-6.694756476475638,2022,10.920582668895417,76.5769768769368,"{""type"":""Point"",""coordinates"":[76.5769768769368,10.920582668895417]}"
5_163,2022-06-01,490,6,0.7310736775398254,-0.6609897613525391,225.4076328277588,4.994935512542725,-13.297356641846758,-7.083268643927858,2022,10.974573366540339,76.731672209523,"{""type"":""Point"",""coordinates"":[76.731672209523,10.974573366540339]}"
5_164,2022-06-01,2340,6,0.8225178122520447,-0.7582773566246033,237.4911699295044,17.94593620300293,-12.364817063766413,-6.66094893139964,2022,11.256256702327198,76.58051066953709,"{""type"":""Point"",""coordinates"":[76.58051066953709,11.256256702327198]}"
5_165,2022-06-01,233,6,0.40530747175216675,-0.4328506886959076,162.8780436515808,3.8225746154785156,-14.705772393298504,-4.489371840442496,2022,10.829044963166346,76.89412653170321,"{""type"":""Point"",""coordinates"":[76.89412653170321,10.829044963166346]}"
5_166,2022-06-01,1853,6,0.69036865234375,-0.6613256335258484,47.32331067323685,17.422521591186523,-11.336281438815135,-4.856402290133536,2022,11.449686560089567,76.85475441512897,"{""type"":""Point"",""coordinates"":[76.85475441512897,11.449686560089567]}"
5_167,2022-06-01,1940,6,0.6142721772193909,-0.5776442289352417,67.49342036247253,23.214736938476562,-10.859762180167323,-8.38595235890232,2022,11.510582226176806,76.8940930723609,"{""type"":""Point"",""coordinates"":[76.8940930723609,11.510582226176806]}"
5_168,2022-06-01,1349,6,0.6481724381446838,-0.5564090609550476,270.73037004470825,20.439651489257812,-12.14784036165292,-7.533787426774382,2022,11.348110876086594,76.5142962183046,"{""type"":""Point"",""coordinates"":[76.5142962183046,11.348110876086594]}"
5_169,2022-06-01,1696,6,0.7997220754623413,-0.7393734455108643,152.40125179290771,29.545337677001953,-15.726661404890223,-12.115500152476253,2022,11.28472533124719,76.66765471687339,"{""type"":""Point"",""coordinates"":[76.66765471687339,11.28472533124719]}"
5_170,2022-06-01,88,6,0.5922660231590271,-0.5406970977783203,478.51299476623535,5.418485641479492,-14.67824172793991,-6.029982314440976,2022,10.91277643077986,76.52567791794984,"{""type"":""Point"",""coordinates"":[76.52567791794984,10.91277643077986]}"
5_171,2022-06-01,347,6,0.5611400008201599,-0.5648291707038879,42.01632738113403,0.945609450340271,-18.507163986196872,-11.961602327166862,2022,11.260119284867246,76.94246227563049,"{""type"":""Point"",""coordinates"":[76.94246227563049,11.260119284867246]}"
5_172,2022-06-01,1371,6,0.39657655358314514,-0.36567503213882446,435.8324975967407,16.561328887939453,-20.765180708006277,-16.284669019456807,2022,11.102441189216329,76.47736180132163,"{""type"":""Point"",""coordinates"":[76.47736180132163,11.102441189216329]}"
5_173,2022-06-01,121,6,0.687732994556427,-0.5998299717903137,471.92498779296875,7.437720775604248,-12.787982953768697,-7.998499331664361,2022,10.847433050443088,76.5637373769516,"{""type"":""Point"",""coordinates"":[76.5637373769516,10.847433050443088]}"
5_174,2022-06-01,1235,6,0.4645354449748993,-0.41052401065826416,408.863112449646,26.366111755371094,-16.89103221551725,-9.131651144849345,2022,11.134428619458633,76.54629463300184,"{""type"":""Point"",""coordinates"":[76.54629463300184,11.134428619458633]}"
5_175,2022-06-01,2234,6,0.7344146966934204,-0.7122551202774048,115.31354784965515,12.420042037963867,-12.936258801823694,-7.57426490397938,2022,11.433108583414272,76.73639102304749,"{""type"":""Point"",""coordinates"":[76.73639102304749,11.433108583414272]}"
5_176,2022-06-01,2196,6,0.4331752061843872,-0.39957138895988464,288.9394998550415,21.298341751098633,-15.318275289736576,-10.718703134773717,2022,11.398826683443904,76.49116395728853,"{""type"":""Point"",""coordinates"":[76.49116395728853,11.398826683443904]}"
5_177,2022-06-01,2237,6,0.6801853775978088,-0.6585233807563782,206.66348266601562,17.075300216674805,-11.488719979400315,-5.461822153473815,2022,11.396714344262156,76.5968106823465,"{""type"":""Point"",""coordinates"":[76.5968106823465,11.396714344262156]}"
5_178,2022-06-01,1598,6,0.6305659413337708,-0.6017758250236511,11.988757960498333,24.527742385864258,-10.165231341612461,-1.286807689830485,2022,11.441021169040873,76.95625523146862,"{""type"":""Point"",""coordinates"":[76.95625523146862,11.441021169040873]}"
5_179,2022-06-01,567,6,0.7663983106613159,-0.6829885244369507,237.78629159927368,0.9274099469184875,-14.239025446556335,-7.071174827394637,2022,11.151736185875508,76.61978564630665,"{""type"":""Point"",""coordinates"":[76.61978564630665,11.151736185875508]}"
5_180,2022-06-01,947,6,0.7863195538520813,-0.7179191708564758,226.23363780975342,15.712329864501953,-13.311403761160296,-5.253034058837023,2022,11.523708638028676,76.47510433681774,"{""type"":""Point"",""coordinates"":[76.47510433681774,11.523708638028676]}"
5_181,2022-06-01,1678,6,0.8098585605621338,-0.7425216436386108,85.25712740421295,17.119401931762695,-13.652344670117218,-5.6426202099101115,2022,11.477866547142971,76.80780289866117,"{""type"":""Point"",""coordinates"":[76.80780289866117,11.477866547142971]}"
5_182,2022-06-01,444,6,0.6875826716423035,-0.6371675133705139,102.3981351852417,4.71745491027832,-14.399791161386755,-7.756336959107238,2022,11.240035684649836,76.83059083286902,"{""type"":""Point"",""coordinates"":[76.83059083286902,11.240035684649836]}"
5_183,2022-06-01,1641,6,0.7608105540275574,-0.7041487097740173,75.70686304569244,2.1063499450683594,-16.38222117471833,-9.532331856076073,2022,11.384713708350498,76.84499240225567,"{""type"":""Point"",""coordinates"":[76.84499240225567,11.384713708350498]}"
5_184,2022-06-01,324,6,0.8287541270256042,-0.7334886789321899,63.2291065454483,3.889204263687134,-12.978251236420062,-8.670466568015353,2022,11.28862008260922,76.88670431576358,"{""type"":""Point"",""coordinates"":[76.88670431576358,11.28862008260922]}"
5_185,2022-06-01,1885,6,0.7082544565200806,-0.673243522644043,141.14110040664673,15.499873161315918,-15.256965038032748,-11.68972513754449,2022,11.50376591847242,76.65913925937275,"{""type"":""Point"",""coordinates"":[76.65913925937275,11.50376591847242]}"
5_186,2022-06-01,451,6,0.4331047832965851,-0.4678705334663391,53.192479372024536,1.3241534233093262,-20.55193967934596,-11.053136301795991,2022,11.167735693927202,76.91713230358963,"{""type"":""Point"",""coordinates"":[76.91713230358963,11.167735693927202]}"
5_187,2022-06-01,890,6,0.7400557398796082,-0.6765069961547852,208.09441661834717,7.048672199249268,-14.52517875107375,-7.552973569174827,2022,11.054751119233396,76.70975865867936,"{""type"":""Point"",""coordinates"":[76.70975865867936,11.054751119233396]}"
5_188,2022-06-01,378,6,0.7628574967384338,-0.6858336925506592,72.47950148582458,4.80644416809082,-15.076694537867365,-7.626141342546758,2022,11.208593941568774,76.88625875114124,"{""type"":""Point"",""coordinates"":[76.88625875114124,11.208593941568774]}"
5_189,2022-06-01,1206,6,0.8124547004699707,-0.7101210951805115,120.09357929229736,40.88261413574219,-17.365643485861305,-6.864365113862271,2022,11.253095476715837,76.71201533138589,"{""type"":""Point"",""coordinates"":[76.71201533138589,11.253095476715837]}"
5_190,2022-06-01,466,6,0.5891942977905273,-0.5938748121261597,165.2267656326294,6.7310471534729,-15.604186979023279,-8.263548341788754,2022,11.181629194124536,76.79144580012185,"{""type"":""Point"",""coordinates"":[76.79144580012185,11.181629194124536]}"
5_191,2022-06-01,2193,6,0.624365508556366,-0.6096161007881165,164.41681480407715,17.367794036865234,-14.592098540648006,-10.892619239669799,2022,11.412747449446236,76.63549392101137,"{""type"":""Point"",""coordinates"":[76.63549392101137,11.412747449446236]}"
5_192,2022-06-01,858,6,0.7797560095787048,-0.7228599786758423,313.2450838088989,13.748836517333984,-11.48013885300767,-6.681401384068283,2022,11.039917611159757,76.60529790548715,"{""type"":""Point"",""coordinates"":[76.60529790548715,11.039917611159757]}"
5_193,2022-06-01,440,6,0.07888927310705185,-0.09116022288799286,204.12806510925293,31.699708938598633,-13.040587651937853,-8.441418303480043,2022,10.852262395425761,76.80777608449989,"{""type"":""Point"",""coordinates"":[76.80777608449989,10.852262395425761]}"
